GS	converged	loss	gene.tested	coef	std.err	t.value	p.value	adj.p.val	Target_Gene	Library
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	Y	0.0272033758793163	38	-0.194874424164536	0.562093620320723	-0.346693890696257	0.728829377031291	0.999031914623208	GCK, PGK1, PDHB, PDHA1, PDHA2, PGM2, TPI1, ACSS1, ADH1B, HK2, HK1, ADH4, ADH5, PGAM1, ALDOC, ALDH7A1, PKLR, ENO1, PKM, PFKP, ALDH1B1, AKR1A1, PFKM, GAPDH, PGAM4, LDHB, ALDH1A3, ALDH3B1, ALDH3B2, ALDH9A1, GALM, ALDOA, DLAT, ALDOB, LDHA, G6PC, PGM1, GPI	c2.cp.kegg.v7.1
KEGG_CITRATE_CYCLE_TCA_CYCLE	Y	0.0115692100390507	14	0.204519317205792	0.612225697815151	0.334058694262035	0.73834302429268	0.999031914623208	DLST, CS, PDHB, PDHA1, PDHA2, OGDH, SDHB, IDH3A, ACLY, MDH2, DLAT, SDHA, SUCLG1, SUCLG2	c2.cp.kegg.v7.1
KEGG_PENTOSE_PHOSPHATE_PATHWAY	Y	0.0136251449925278	17	-9.37299044342838	571.312281010373	-0.0164060720467134	0.986910797980038	0.999031914623208	RPIA, PGM2, PGLS, PRPS2, PFKM, TALDO1, TKT, ALDOA, ALDOC, ALDOB, H6PD, PRPS1L1, PRPS1, G6PD, PGM1, PFKP, GPI	c2.cp.kegg.v7.1
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	Y	0.00934674204793024	11	-9.78678106662327	942.719513916631	-0.0103814346920252	0.991717191605957	0.999031914623208	UGT1A10, UGT2B28, UGDH, GUSB, DCXR, UGP2, XYLB, UGT2B10, UGT2B4, UGT2B17, UGT2B15	c2.cp.kegg.v7.1
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	Y	0.0143239879985016	18	0.478465734074962	0.40561398779317	1.17960856497617	0.238187004182453	0.999031914623208	MPI, PFKM, GMDS, MTMR6, TPI1, PFKFB3, FCSK, PFKFB2, MTMR1, AKR1B10, HK2, HK1, ALDOA, ALDOC, ALDOB, SORD, GMPPA, PFKP	c2.cp.kegg.v7.1
KEGG_GALACTOSE_METABOLISM	Y	0.0115218579732416	14	-9.23063586729291	571.158730897534	-0.0161612444456336	0.987106110836663	0.999031914623208	GCK, GLB1, B4GALT1, PGM2, PFKM, MGAM, HK2, HK1, G6PC, UGP2, PGM1, B4GALT2, GAA, PFKP	c2.cp.kegg.v7.1
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	Y	0.00934674204793032	11	-9.78678106662284	942.719513911876	-0.0103814346920771	0.991717191605915	0.999031914623208	UGT1A10, ALDH1B1, UGT2B28, MIOX, UGDH, ALDH9A1, ALDH7A1, UGT2B10, UGT2B4, UGT2B17, UGT2B15	c2.cp.kegg.v7.1
KEGG_FATTY_ACID_METABOLISM	Y	0.0227815525547986	31	-9.81477785681016	571.736594660819	-0.0171666077499075	0.986304080591557	0.999031914623208	CPT1A, ACADS, ALDH1B1, ACADSB, ACADL, CYP4A11, ACAT2, ACADVL, ACAT1, ACAA2, HADH, HADHB, HADHA, CYP4A22, ACSL6, ADH1B, ADH4, ECHS1, ADH5, ALDH9A1, ACSL5, EHHADH, GCDH, ALDH7A1, ACSL1, ACAA1, CPT2, CPT1B, ACOX1, ECI2, ACSL4	c2.cp.kegg.v7.1
KEGG_STEROID_BIOSYNTHESIS	Y	0.00784736404395057	9	-9.63928828313002	942.476438741764	-0.0102276172505689	0.991839910254327	0.999031914623208	SOAT1, LSS, EBP, CYP51A1, DHCR24, MSMO1, FDFT1, SC5D, LIPA	c2.cp.kegg.v7.1
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	Y	0.00550098293683532	6	-9.3418236197313	941.950655261712	-0.00991752972148606	0.992087304905486	0.999031914623208	CYP7B1, HSD17B4, SCP2, AKR1D1, CYP7A1, CYP8B1	c2.cp.kegg.v7.1
