GS	converged	loss	gene.tested	coef	std.err	t.value	p.value	adj.p.val	Target_Gene	Library
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	Y	0.0271286109912164	38	0.608504388198233	0.609961254307092	0.997611543194636	0.318494487064545	0.998987512419777	GCK, PGK1, PDHB, PDHA1, PDHA2, PGM2, TPI1, ACSS1, ADH1B, HK2, HK1, ADH4, ADH5, PGAM1, ALDOC, ALDH7A1, PKLR, ENO1, PKM, PFKP, ALDH1B1, AKR1A1, PFKM, GAPDH, PGAM4, LDHB, ALDH1A3, ALDH3B1, ALDH3B2, ALDH9A1, GALM, ALDOA, DLAT, ALDOB, LDHA, G6PC, PGM1, GPI	c2.cp.kegg.v7.1
KEGG_CITRATE_CYCLE_TCA_CYCLE	Y	0.0114670835330927	14	9.52318111681095	662.994955208187	0.0143638817188595	0.988539991882898	0.998987512419777	DLST, CS, PDHB, PDHA1, PDHA2, OGDH, SDHB, IDH3A, ACLY, MDH2, DLAT, SDHA, SUCLG1, SUCLG2	c2.cp.kegg.v7.1
KEGG_PENTOSE_PHOSPHATE_PATHWAY	Y	0.0135586215298645	17	9.65176157536466	663.051476904092	0.0145565795591475	0.98838626158212	0.998987512419777	RPIA, PGM2, PGLS, PRPS2, PFKM, TALDO1, TKT, ALDOA, ALDOC, ALDOB, H6PD, PRPS1L1, PRPS1, G6PD, PGM1, PFKP, GPI	c2.cp.kegg.v7.1
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	Y	0.00930371255654407	11	9.36359703112382	662.918427089897	0.0141248103061918	0.988730718639251	0.998987512419777	UGT1A10, UGT2B28, UGDH, GUSB, DCXR, UGP2, XYLB, UGT2B10, UGT2B4, UGT2B17, UGT2B15	c2.cp.kegg.v7.1
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	Y	0.0143738871370613	18	-0.156119913286649	0.431364435767969	-0.36192115144751	0.717419420111042	0.998987512419777	MPI, PFKM, GMDS, MTMR6, TPI1, PFKFB3, FCSK, PFKFB2, MTMR1, AKR1B10, HK2, HK1, ALDOA, ALDOC, ALDOB, SORD, GMPPA, PFKP	c2.cp.kegg.v7.1
KEGG_GALACTOSE_METABOLISM	Y	0.0115743326264216	14	0.0399824379913199	0.593426621041758	0.0673755382276766	0.946284233924859	0.998987512419777	GCK, GLB1, B4GALT1, PGM2, PFKM, MGAM, HK2, HK1, G6PC, UGP2, PGM1, B4GALT2, GAA, PFKP	c2.cp.kegg.v7.1
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	Y	0.00930371255654408	11	9.36359703113839	662.918427092036	0.0141248103061682	0.98873071863927	0.998987512419777	UGT1A10, ALDH1B1, UGT2B28, MIOX, UGDH, ALDH9A1, ALDH7A1, UGT2B10, UGT2B4, UGT2B17, UGT2B15	c2.cp.kegg.v7.1
KEGG_FATTY_ACID_METABOLISM	Y	0.0228953510942295	31	0.0962993479638629	0.421323200910935	0.228564075644673	0.819212923431932	0.998987512419777	CPT1A, ACADS, ALDH1B1, ACADSB, ACADL, CYP4A11, ACAT2, ACADVL, ACAT1, ACAA2, HADH, HADHB, HADHA, CYP4A22, ACSL6, ADH1B, ADH4, ECHS1, ADH5, ALDH9A1, ACSL5, EHHADH, GCDH, ALDH7A1, ACSL1, ACAA1, CPT2, CPT1B, ACOX1, ECI2, ACSL4	c2.cp.kegg.v7.1
KEGG_STEROID_BIOSYNTHESIS	Y	0.00787554997795643	9	-0.1998087623366	0.583301277779911	-0.342548130696863	0.731946400273286	0.998987512419777	SOAT1, LSS, EBP, CYP51A1, DHCR24, MSMO1, FDFT1, SC5D, LIPA	c2.cp.kegg.v7.1
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	Y	0.00550163401829482	6	-0.412697604748698	0.572885796402473	-0.720383726285934	0.471307409528998	0.998987512419777	CYP7B1, HSD17B4, SCP2, AKR1D1, CYP7A1, CYP8B1	c2.cp.kegg.v7.1
KEGG_STEROID_HORMONE_BIOSYNTHESIS	Y	0.0157345237888742	20	0.23878266420394	0.600204881227112	0.397835258713244	0.690761027506457	0.998987512419777	SRD5A3, UGT2B28, COMT, CYP7A1, SULT1E1, HSD17B2, CYP19A1, HSD17B6, UGT1A10, CYP1A1, CYP1B1, STS, SRD5A1, CYP7B1, AKR1D1, HSD17B12, UGT2B10, UGT2B4, UGT2B17, UGT2B15	c2.cp.kegg.v7.1
KEGG_OXIDATIVE_PHOSPHORYLATION	Y	0.0398319509207409	60	0.471851660065799	0.429354359328146	1.09897954874419	0.271806279464275	0.998987512419777	ATP6V1G1, NDUFA5, ATP6V0A1, ATP5PO, MT-CO2, MT-CO1, ATP6AP1, MT-CO3, COX4I1, MT-ATP6, ATP5PD, NDUFA2, UQCRQ, LHPP, ATP6V0D2, COX7A2L, ATP5MC3, ATP5MC1, COX5A, ATP5F1A, ATP5PF, SDHA, ATP6V1A, ATP6V1E1, ATP6V1B2, ATP6V1B1, COX10, COX8A, COX7C, SDHB, COX7B, ATP5F1B, COX6B1, ATP5F1C, ATP6V1F, ATP6V0A2, UQCRB, COX6A1, UQCRFS1, UQCRC2, NDUFA10, MT-ND6, MT-ND5, NDUFA7, UQCR11, NDUFV3, MT-ND4, MT-ND4L, MT-ND2, MT-ND3, MT-ND1, ATP5MG, ATP6V0E1, NDUFA11, NDUFB10, NDUFC2, NDUFS1, NDUFS5, NDUFS2, NDUFB5	c2.cp.kegg.v7.1
