GS	converged	loss	gene.tested	coef	std.err	t.value	p.value	adj.p.val	Target_Gene	Library
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS	Y	0.00704849875465084	8	9.15306931015776	662.809749324209	0.0138094970985114	0.988982270674386	0.99999999999962	PHKA1, PYGL, AGL, GYG1, PGM2L1, PGM2, GAA, CALM1	c2.cp.reactome.v7.1
REACTOME_TRANSLATION	Y	0.102026544579181	190	0.0201109856521299	0.159448070027954	0.126128749307559	0.899632817937034	0.99999999999962	LARS2, SARS1, MRPS10, MRPL43, SEC61A1, MRPS24, EIF4B, RPL18, SEC61A2, TRAM1, IARS2, PABPC1, EIF2B3, RPL31, RPS5, EIF3I, RPLP0, MRPS33, AARS1, VARS1, EIF3L, RPL3, EIF3D, EIF5, SRP54, EEF1A2, GSPT1, EARS2, MTFMT, SARS2, RPS16, RPS19, RPL18A, EIF3B, MRPL32, EIF4H, SEC61B, RPL28, RPL19, RPL34, CARS1, RPS13, MTRF1L, MRPL18, RPS12, MRPL2, MRPS30, MRPS27, TARS1, RARS1, RPL24, MRPL3, SSR3, SPCS1, EEF1B2, RPS15, MRPL19, DARS1, MRPL37, RPL22, WARS2, MRPS15, DARS2, RPS25, RPN2, EIF2B2, MRPS14, ETF1, RPL21, MRPS2, RPL5, AARS2, RPS10, SSR1, EEF1E1, RPL23, EIF2S2, MRPS12, SPCS3, RPL36, MRPL34, EIF2S3, EIF3G, MRPS25, RPL27, PTCD3, MRPL35, DAP3, LARS1, EIF2S1, RPS15A, NARS1, YARS1, MRPL44, MRPL47, MRPL50, RPS6, NARS2, MRPL15, RPLP1, RPS24, WARS1, SRP14, SEC11A, RPS2, RPL13A, RPL11, RPS8, MRPL9, SRP9, RPS27A, MRPS5, SRPRB, EIF2B5, RPS3A, RPL37, RPL10, RPL7, EIF3H, MRRF, RPL7A, EIF3M, RPS3, MRPL49, FAU, EIF4E, SRP19, OXA1L, N6AMT1, RPL30, EEF1A1, EIF4A2, MRPL17, RPL8, EIF4A1, RPL29, RPL9, AIMP1, GFM2, RPS14, RPL36AL, RPL27A, MARS1, EEF2, RPSA, HARS1, RPS9, MRPL36, RPS7, QARS1, MRPL13, TRMT112, EIF1AX, RPL4, RPL15, EIF3F, RPS27, TUFM, EIF3K, FARSA, GADD45GIP1, MRPL14, MRPS23, MRPS11, MRPS16, RPS17, RPL35A, SRPRA, EIF3C, RPS23, EIF4EBP1, RPL14, IARS1, RPS26, RPL12, RPS4X, RPL23A, RPL10A, RPL39, MRPS18B, UBA52, RPL41, RPS28, RPL36A, DDOST, MARS2, MRPL12, RPL17, MRPS21, MRPL45	c2.cp.reactome.v7.1
REACTOME_PYRIMIDINE_CATABOLISM	Y	0.00627094925678911	7	9.72563491773775	1093.35269456433	0.00889524026975864	0.992902915175865	0.99999999999962	UPP2, TYMP, AGXT2, NT5E, UPP1, DPYD, NT5M	c2.cp.reactome.v7.1
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	Y	0.0100338471983277	12	9.42115932827577	662.946704002626	0.0142110357761707	0.988661929477422	0.99999999999962	CDC27, ANAPC4, UBE2D1, ANAPC5, ANAPC15, CDC20, ANAPC1, BUB1B, MAD2L1, ANAPC10, ANAPC16, ANAPC7	c2.cp.reactome.v7.1
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	Y	0.0228675172169654	31	0.35790693302287	0.539172755960571	0.663807525632921	0.506830451862962	0.99999999999962	PDK4, CS, PDK3, SDHA, ME2, L2HGDH, PDPR, OGDH, PDHX, LDHB, PPARD, NNT, SDHB, DLST, GLO1, PDHA1, LDHA, MDH2, DLAT, PDK1, SLC16A1, PDHA2, SUCLG1, PDP1, IDH3A, PDHB, BSG, SUCLG2, PDP2, FAHD1, VDAC1	c2.cp.reactome.v7.1
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	Y	0.0216355330900169	29	-0.00756961345228825	0.393992598767024	-0.0192125777894734	0.984671948211206	0.99999999999962	VIM, CDH1, DSG2, CASP8, ROCK1, PKP1, ADD1, CLSPN, DSP, ACIN1, TJP1, BIRC2, LMNB1, TJP2, STK26, DSG3, APC, DBNL, CASP6, GSN, LMNA, CASP3, CASP7, CTNNB1, PTK2, PLEC, SATB1, BCAP31, OCLN	c2.cp.reactome.v7.1
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	Y	0.0183318171491479	24	-0.393098541491138	0.293534358570719	-1.33919089882772	0.180542234185689	0.99999999999962	POLA2, MCM10, MCM6, ORC1, ORC6, CDC6, CDC7, MCM5, POLA1, MCM4, MCM3, GMNN, ORC4, RPA2, CDK2, MCM8, RPA1, PRIM2, POLE3, ORC5, MCM7, CDT1, POLE, PRIM1	c2.cp.reactome.v7.1
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	Y	0.0128685322360506	16	9.61160264419955	663.034396518934	0.0144963861523059	0.988434282575253	0.99999999999962	CPSF1, PAPOLA, PABPN1, CSTF1, CSTF2, NCBP2, SYMPK, WDR33, NCBP1, CPSF7, CPSF4, PCF11, CPSF2, NUDT21, CSTF3, CSTF2T	c2.cp.reactome.v7.1
REACTOME_GAP_JUNCTION_DEGRADATION	Y	0.00781216220659426	9	9.23090899746945	662.850858504552	0.0139260723268808	0.988889268618358	0.99999999999962	ACTB, DNM2, CLTA, CLTC, GJA1, DAB2, AP2M1, ACTG1, MYO6	c2.cp.reactome.v7.1
REACTOME_BASE_EXCISION_REPAIR	Y	0.0431948251302754	66	-0.149827080759507	0.227921159323564	-0.657363630494736	0.510963882176019	0.99999999999962	RFC1, RFC2, POLD1, NTHL1, UNG, POLD3, APEX1, MPG, POLD2, NEIL3, RFC5, RPA2, SMUG1, H2BC11, MBD4, PARP2, RPA1, TERF2, PCNA, RFC3, TDG, PARP1, H2BC1, TERF1, POLE3, H2BC5, H4C8, RFC4, H2AZ1, TERF2IP, H3-4, FEN1, POLE, H2AC6, H2AC20, H2BC21, H2BC13, H2AX, H2AC7, H2BU1, H4C3, H4C11, H4-16, H2BC12, H2AC18, H2BC15, H4C15, H4C14, H2AC19, H4C12, H2BC8, H2BC6, H4C6, H2BC17, H4C13, H2BC9, H4C9, H2AC14, H2BC3, H4C5, H2AC8, H4C4, H2BC7, H2AC4, H4C1, H4C2	c2.cp.reactome.v7.1
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	Y	0.0143748370746165	18	0.179465015297723	0.598269137800918	0.299973714100296	0.76420410918987	0.99999999999962	NR1H4, OSBPL3, OSBPL6, NCOA1, ABCC3, OSBP, SCP2, AKR1D1, PTGIS, OSBPL2, HSD17B4, SLC27A2, NCOA2, OSBPL1A, CYP7A1, STARD5, CYP7B1, CYP8B1	c2.cp.reactome.v7.1
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	Y	0.00938689074279664	11	-0.0920216180138497	0.587989432373639	-0.156502163044615	0.875640712236066	0.99999999999962	NR1H4, NCOA1, SCP2, AKR1D1, PTGIS, HSD17B4, SLC27A2, NCOA2, CYP7A1, CYP7B1, CYP8B1	c2.cp.reactome.v7.1
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	Y	0.00466554066802994	5	9.50300131859724	1093.16283689688	0.00869312512084019	0.99306416903247	0.99999999999962	NR1H4, NCOA1, ABCC3, NCOA2, STARD5	c2.cp.reactome.v7.1
REACTOME_SIGNALING_BY_RHO_GTPASES	Y	0.144516431742223	297	0.17248680262152	0.147390122634318	1.17027382526486	0.241921669345156	0.99999999999962	DVL2, PAFAH1B1, RHOBTB2, RALBP1, NUP160, ARHGAP31, CENPQ, TRIO, CDH1, SPDL1, ARAP2, ARHGEF5, PPP1R12A, NCKAP1, PKN2, MYLK, MYO9A, RHOA, PRKCZ, ROCK1, KIF2A, PFN2, CDC42, NDE1, CLASP1, ARHGEF10L, NUP37, ACTB, ARHGAP15, TUBA3D, ARHGEF1, PPP1R12B, PAK3, PPP2R5C, XPO1, SEH1L, CTTN, ARHGAP28, DYNLL1, BIRC5, PLEKHG2, MYL6, ABL1, SYDE2, MYO9B, MAPK1, CENPM, MYH9, RANGAP1, SOS2, DAAM1, MAPRE1, CENPI, ARHGEF7, RHOV, ARHGEF10, TUBB4A, LIN7B, ARHGEF18, MYH14, PPP2R1A, WASL, LIMK1, DVL1, ARHGAP21, PFN1, YWHAE, NUP98, ARPC3, CDKN1B, MAPK14, WASF1, PPP2R5D, SRF, PPP2CA, ECT2, ARHGEF26, RTKN, ACTR3, CENPA, SOS1, WIPF1, ARHGEF2, NCF2, CDC20, CENPF, KIF14, RHOQ, GNA13, NUP43, CENPL, KIF18A, OCRL, WIPF3, ZWINT, CIT, PKN1, CENPK, TUBA1B, ARHGAP40, H2BC11, NUP85, TRIP10, PIN1, YWHAH, CHN1, ARHGAP22, SGO1, STARD8, ARPC1B, CLIP1, DIAPH1, RHPN2, H3-3B, WASF3, MYH10, STARD13, MYH11, MEN1, VAV3, YWHAQ, ROCK2, CDCA8, ARHGAP32, DYNC1LI2, ARHGEF4, RAC1, ARHGEF39, TUBB2A, TUBB2B, PPP2R1B, KNL1, ARHGAP29, ACTR2, CENPO, ABI2, FAM13A, CENPE, FGD4, RHOF, NCOA2, IQGAP1, ARHGAP17, RHOT2, PDPK1, ARHGDIA, KIF2C, NUF2, S100A8, RHOB, ARHGAP26, H2BC1, ARHGAP18, ARHGAP39, PAK1, INCENP, DSN1, ITGB1, SPC25, RANBP2, AHCTF1, PPP2R5E, PRKCA, SKA1, RHOC, KIF5A, TIAM1, BUB1B, FMNL2, WASF2, H2BC5, CDC25C, H4C8, ARHGAP27, ARHGAP35, VAV2, PKN3, TAOK1, PMF1, DVL3, FMNL3, RACGAP1, ARPC5, H3-3A, S100A9, ARPC2, SGO2, H2AZ1, MAD2L1, DLC1, YWHAZ, CYBB, ARHGAP12, ARHGEF40, ARHGAP42, CENPN, PRKCB, NDEL1, PLK1, YWHAB, TUBA1A, TUBA1C, PPP1R14A, KLK2, MIS12, CTNNB1, AR, PTK2, BUB1, RAC3, KIF5B, AKAP13, WIPF2, PLEKHG5, CFL1, NET1, KLC2, CKAP5, ARHGAP1, CENPS, SFN, TUBB6, RHOG, GRB2, RPS27, AURKB, RCC2, PAK2, H2AC6, H3C13, ACTG1, H2AC20, H2BC21, H2BC13, MAPK11, PPP1CC, NF2, ERCC6L, TUBB4B, CENPP, H2AX, NOXO1, PIK3R4, H2AC7, H2BU1, ARHGEF12, FLNA, SRGAP1, H4C3, DYNC1H1, H3C12, H4C11, H3C4, H4-16, H2BC12, CALM1, ARHGAP11A, PRC1, H3C14, H2AC18, H3C15, GDI1, ARHGAP19, PPP1CB, NCKIPSD, TAX1BP3, H2BC15, ARPC1A, TUBB3, DYNLL2, H4C15, H4C14, H2AC19, H4C12, H2BC8, H3C8, H2BC6, H4C6, H2BC17, H3C6, H4C13, H2BC9, H3C1, H4C9, H2AC14, H2BC3, H4C5, H2AC8, H4C4, H2BC7, H3C7, H2AC4, H4C1, H4C2, H3C10, H3C2, H3C3	c2.cp.reactome.v7.1
REACTOME_SIGNALING_BY_WNT	Y	0.120090933825986	234	0.222184821476938	0.173450182401058	1.28097196786564	0.200236402017697	0.99999999999962	WNT16, DVL2, CREBBP, AP2B1, PSMB1, PSMC4, CCDC88C, ZRANB1, RUNX3, CUL3, PSMA4, AP2S1, CUL1, RHOA, PSME4, VPS35, GNB5, LRP6, CAMK2A, PPP2R5C, GNB1, TNRC6C, TCF7, GSK3B, XPO1, NLK, PSMC5, TNRC6A, PSME1, AGO1, PSMD5, ITPR3, CBY1, TNRC6B, RBX1, EP300, PSMA3, DAAM1, PSMB5, CHD8, PSMA7, CSNK2A1, XIAP, PORCN, PSMD7, AXIN1, SFRP1, AKT2, PPP2R1A, CAV1, PSMA2, DVL1, PPP3CB, TNKS2, DKK1, PSMD3, WNT3, PFN1, PSMD11, SMURF2, PSMD9, WNT5B, PPP2R5D, SKP1, PPP2CA, CSNK1A1, WNT5A, GNB4, USP34, BCL9, HDAC1, WLS, KLHL12, RBBP5, TMED5, CLTA, VPS26A, ITPR2, AGO2, H2BC11, SOX4, WNT1, SOX9, PSMF1, PSMB2, AGO3, SMARCA4, SEM1, ASH2L, NFATC1, PSME3, H3-3B, PDE6A, CSNK1G2, KRAS, MEN1, WNT2B, CDC73, AGO4, APC, MAP3K7, WNT10A, RAC1, MYC, PPP2R1B, USP8, PRKG2, PRICKLE1, LGR5, TLE3, CLTC, ARRB2, AKT1, PSMB6, WNT9A, SOX13, RPS27A, H2BC1, TCF7L2, PLCB3, UBC, ITPR1, TCF7L1, PPP2R5E, PRKCA, WNT7A, MOV10, FZD7, FZD1, H2BC5, H4C8, WNT9B, PSMD4, CTBP1, PSMC2, DVL3, AP2M1, GNG3, WNT4, VANGL2, H3-3A, FZD5, PYGO2, PSMD6, RYK, H2AZ1, TERT, YWHAZ, FZD6, DACT1, PSMC3, BTRC, PRKCB, KMT2D, CTNNB1, H3-4, RAC3, WNT10B, UBB, PYGO1, GNB2, GNG12, TNKS, PSMD1, GNG5, FZD4, CTBP2, PSMD2, GNG7, CTNNBIP1, H2AC6, FRAT2, SOX2, PLCB1, ZNRF3, H3C13, KREMEN1, H2AC20, AMER1, H2BC21, H2BC13, ROR1, BCL9L, WNT7B, H2AX, TRRAP, TCF4, H2AC7, H2BU1, AP2A1, H4C3, H3C12, H4C11, H3C4, H4-16, H2BC12, CALM1, H3C14, H2AC18, H3C15, LGR4, CSNK1E, PPP3R1, UBA52, H2BC15, PSMB9, GNG10, H4C15, H4C14, H2AC19, H4C12, H2BC8, H3C8, H2BC6, H4C6, H2BC17, H3C6, H4C13, H2BC9, H3C1, H4C9, H2AC14, H2BC3, H4C5, H2AC8, H4C4, H2BC7, H3C7, H2AC4, H4C1, H4C2, H3C10, H3C2, H3C3	c2.cp.reactome.v7.1
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL	Y	0.00383126047231486	4	9.35546700452965	1093.02913702215	0.0085592109923233	0.993171010114986	0.99999999999962	AKR1D1, PTGIS, SLC27A2, CYP8B1	c2.cp.reactome.v7.1
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	Y	0.0129892434569081	16	0.113655061798798	0.595991442254778	0.190699150593193	0.848765590237136	0.99999999999962	NR1H4, OSBPL3, OSBPL6, NCOA1, OSBP, SCP2, AKR1D1, PTGIS, OSBPL2, HSD17B4, SLC27A2, NCOA2, OSBPL1A, CYP7A1, CYP7B1, CYP8B1	c2.cp.reactome.v7.1
REACTOME_ANDROGEN_BIOSYNTHESIS	Y	0.00296899818299717	3	9.16539538639747	1092.85121478585	0.00838668179381899	0.99330865974672	0.99999999999962	SRD5A3, SRD5A1, HSD17B12	c2.cp.reactome.v7.1
