"database","mature_mirna_id","target_symbol","target_entrez","target_ensembl","experiment","pubmed_id"
"mirtarbase","hsa-miR-324-3p","ACACA","31","ENSG00000275176","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","ACACA","31","ENSG00000278540","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","ACLY","47","ENSG00000131473","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","ACTN4","81","ENSG00000130402","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","ACTN4","81","ENSG00000282844","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","AP2A1","160","ENSG00000196961","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","ALDOA","226","ENSG00000149925","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","AMD1","262","ENSG00000123505","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","ANXA11","311","ENSG00000122359","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","APRT","353","ENSG00000198931","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","GET3","439","ENSG00000198356","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-324-3p","ATP5F1B","506","ENSG00000110955","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","BCL2L1","598","ENSG00000171552","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-324-3p","BCL2L1","598","ENSG00000171552","Luciferase reporter assay//Microarray//qRT-PCR//Western blot","27245778"
"mirtarbase","hsa-miR-324-3p","CAPZB","832","ENSG00000077549","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","CCND2","894","ENSG00000118971","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","CCNF","899","ENSG00000162063","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","CCT6A","908","ENSG00000146731","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","CD151","977","ENSG00000177697","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","CHD4","1108","ENSG00000111642","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-324-3p","COX7C","1350","ENSG00000127184","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","CPS1","1373","ENSG00000021826","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-324-3p","CREBBP","1387","ENSG00000005339","Luciferase reporter assay","19478946"
"mirtarbase","hsa-miR-324-3p","CSNK1A1","1452","ENSG00000113712","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","CTNND1","1500","ENSG00000198561","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","DDOST","1650","ENSG00000244038","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","DLST","1743","ENSG00000119689","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","DLX2","1746","ENSG00000115844","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","DNASE2","1777","ENSG00000105612","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-324-3p","DVL2","1856","ENSG00000004975","Luciferase reporter assay","19478946"
"mirtarbase","hsa-miR-324-3p","EEF1A1","1915","ENSG00000156508","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","EEF2","1938","ENSG00000167658","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","EFNA1","1942","ENSG00000169242","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-324-3p","FASN","2194","ENSG00000169710","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","FEN1","2237","ENSG00000168496","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","CENPI","2491","ENSG00000102384","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-324-3p","XRCC6","2547","ENSG00000196419","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","GAPDH","2597","ENSG00000111640","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","GNAS","2778","ENSG00000087460","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","MKNK2","2872","ENSG00000099875","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","MKNK2","2872","ENSG00000099875","PAR-CLIP","24398324"
"mirtarbase","hsa-miR-324-3p","MKNK2","2872","ENSG00000099875","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-324-3p","GRB2","2885","ENSG00000177885","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-324-3p","MSH6","2956","ENSG00000116062","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","GTF2H2","2966","ENSG00000276910","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","GTF2H2","2966","ENSG00000275045","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","GTF2H2","2966","ENSG00000145736","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","H1-2","3006","ENSG00000187837","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","HIC1","3090","ENSG00000177374","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-324-3p","HLA-F","3134","ENSG00000137403","qRT-PCR","24367666"
"mirtarbase","hsa-miR-324-3p","HLA-F","3134","ENSG00000229698","qRT-PCR","24367666"
"mirtarbase","hsa-miR-324-3p","HLA-F","3134","ENSG00000206509","qRT-PCR","24367666"
"mirtarbase","hsa-miR-324-3p","HLA-F","3134","ENSG00000234487","qRT-PCR","24367666"
"mirtarbase","hsa-miR-324-3p","HLA-F","3134","ENSG00000237508","qRT-PCR","24367666"
"mirtarbase","hsa-miR-324-3p","HLA-F","3134","ENSG00000235220","qRT-PCR","24367666"
"mirtarbase","hsa-miR-324-3p","HLA-F","3134","ENSG00000204642","qRT-PCR","24367666"
"mirtarbase","hsa-miR-324-3p","HMGB1","3146","ENSG00000189403","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-324-3p","HMGA1","3159","ENSG00000137309","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","AGFG2","3268","ENSG00000106351","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","HSPA1B","3304","ENSG00000231555","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","HSPA1B","3304","ENSG00000232804","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","HSPA1B","3304","ENSG00000204388","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","HSPA1B","3304","ENSG00000224501","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","HSPA1B","3304","ENSG00000212866","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","HSPA8","3312","ENSG00000109971","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","HSPA9","3313","ENSG00000113013","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","HSP90AA1","3320","ENSG00000080824","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","ICAM1","3383","ENSG00000090339","qRT-PCR","24367666"
"mirtarbase","hsa-miR-324-3p","ID4","3400","ENSG00000172201","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","IGFBP5","3488","ENSG00000115461","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-324-3p","IMPDH2","3615","ENSG00000178035","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","INSIG1","3638","ENSG00000186480","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-324-3p","ITPR2","3709","ENSG00000123104","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-324-3p","FADS1","3992","ENSG00000149485","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-324-3p","MAP4","4134","ENSG00000047849","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-324-3p","MAT2A","4144","ENSG00000168906","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","MBD1","4152","ENSG00000141644","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-324-3p","MCM4","4173","ENSG00000104738","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","MEF2D","4209","ENSG00000116604","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-324-3p","MGAT5","4249","ENSG00000152127","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-324-3p","MSH3","4437","ENSG00000113318","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-324-3p","MYO1F","4542","ENSG00000142347","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-324-3p","MYC","4609","ENSG00000136997","qRT-PCR","24367666"
"mirtarbase","hsa-miR-324-3p","MYH9","4627","ENSG00000100345","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","MYO6","4646","ENSG00000196586","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","NDUFV3","4731","ENSG00000160194","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-324-3p","RPL10A","4736","ENSG00000198755","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","NFATC3","4775","ENSG00000072736","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","NFE2L1","4779","ENSG00000082641","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","NFIC","4782","ENSG00000141905","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-324-3p","ODC1","4953","ENSG00000115758","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","PGK1","5230","ENSG00000102144","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-324-3p","PGK1","5230","ENSG00000102144","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-324-3p","PKM","5315","ENSG00000067225","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","POLR2C","5432","ENSG00000102978","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","POU2F1","5451","ENSG00000143190","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","POU2F1","5451","ENSG00000143190","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-324-3p","PPP1R10","5514","ENSG00000206489","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","PPP1R10","5514","ENSG00000230995","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","PPP1R10","5514","ENSG00000235291","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","PPP1R10","5514","ENSG00000204569","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","PPP1R10","5514","ENSG00000238104","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","PPP1R10","5514","ENSG00000227804","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","PPP1R10","5514","ENSG00000231737","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","PRKAR1A","5573","ENSG00000108946","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","PRKCSH","5589","ENSG00000130175","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","PSAP","5660","ENSG00000197746","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","PSMD2","5708","ENSG00000175166","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","PTGS1","5742","ENSG00000095303","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-324-3p","PTPN4","5775","ENSG00000088179","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-324-3p","PTPN4","5775","ENSG00000088179","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-324-3p","PTPN14","5784","ENSG00000152104","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","RAD23A","5886","ENSG00000179262","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","RANGAP1","5905","ENSG00000100401","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-324-3p","RANGAP1","5905","ENSG00000100401","HITS-CLIP","28735896"
"mirtarbase","hsa-miR-324-3p","RFC1","5981","ENSG00000035928","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","RPL4","6124","ENSG00000174444","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","RPL10","6134","ENSG00000147403","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","RPL31","6160","ENSG00000071082","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","RPL35A","6165","ENSG00000182899","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","RPLP0","6175","ENSG00000089157","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","RPLP1","6176","ENSG00000137818","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","RPS3","6188","ENSG00000149273","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","RPS5","6193","ENSG00000083845","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","RPS8","6202","ENSG00000142937","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","SBF1","6305","ENSG00000100241","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","ATXN1","6310","ENSG00000124788","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-324-3p","SHH","6469","ENSG00000164690","HITS-CLIP","23706177"
"mirtarbase","hsa-miR-324-3p","ST3GAL2","6483","ENSG00000157350","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","SIX1","6495","ENSG00000126778","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","SLC1A5","6510","ENSG00000105281","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","SLC2A1","6513","ENSG00000117394","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","SLC25A1","6576","ENSG00000100075","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","SMS","6611","ENSG00000102172","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","SON","6651","ENSG00000159140","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","SPN","6693","ENSG00000197471","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-324-3p","SRF","6722","ENSG00000112658","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","STAT5B","6777","ENSG00000173757","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","SUPT5H","6829","ENSG00000196235","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","TAPBP","6892","ENSG00000236490","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","TAPBP","6892","ENSG00000112493","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","TAPBP","6892","ENSG00000206281","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","TAPBP","6892","ENSG00000206208","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","TAPBP","6892","ENSG00000231925","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","TGFA","7039","ENSG00000163235","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-324-3p","TGFB1","7040","ENSG00000105329","qRT-PCR","24367666"
"mirtarbase","hsa-miR-324-3p","TJP1","7082","ENSG00000104067","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","TJP1","7082","ENSG00000277401","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","TRPC5","7224","ENSG00000072315","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-324-3p","TUBG1","7283","ENSG00000131462","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","UBC","7316","ENSG00000150991","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","COL14A1","7373","ENSG00000187955","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-324-3p","VARS1","7407","ENSG00000096171","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","VARS1","7407","ENSG00000231116","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","VARS1","7407","ENSG00000204394","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","VARS1","7407","ENSG00000231945","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","VARS1","7407","ENSG00000226589","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","VARS1","7407","ENSG00000224264","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","VARS1","7407","ENSG00000227686","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","VDAC2","7417","ENSG00000165637","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-324-3p","WNT2B","7482","ENSG00000134245","qRT-PCR","24367666"
"mirtarbase","hsa-miR-324-3p","WNT2B","7482","ENSG00000134245","Luciferase reporter assay","23583221"
"mirtarbase","hsa-miR-324-3p","WNT2B","7482","ENSG00000134245","qRT-PCR//Western blot","28053597"
"mirtarbase","hsa-miR-324-3p","WNT9B","7484","ENSG00000276799","Luciferase reporter assay","19478946"
"mirtarbase","hsa-miR-324-3p","WNT9B","7484","ENSG00000158955","Luciferase reporter assay","19478946"
"mirtarbase","hsa-miR-324-3p","ZNF23","7571","ENSG00000167377","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","PTP4A1","7803","ENSG00000112245","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","RAB7A","7879","ENSG00000075785","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","KMT2D","8085","ENSG00000167548","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-324-3p","RBM10","8241","ENSG00000182872","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","KDM5C","8242","ENSG00000126012","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","ARID1A","8289","ENSG00000117713","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","H2AC14","8331","ENSG00000276368","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","PPFIA1","8500","ENSG00000131626","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","STK16","8576","ENSG00000115661","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","TNKS","8658","ENSG00000173273","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","TNKS","8658","ENSG00000285372","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","EIF3B","8662","ENSG00000106263","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","STX16","8675","ENSG00000124222","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","IQGAP1","8826","ENSG00000140575","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","CCN6","8838","ENSG00000112761","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-324-3p","SYNJ2","8871","ENSG00000078269","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","FUBP1","8880","ENSG00000162613","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","DDX18","8886","ENSG00000088205","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","EIF2B2","8892","ENSG00000119718","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-324-3p","EIF2B2","8892","ENSG00000119718","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-324-3p","CACNA1I","8911","ENSG00000100346","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","HERC1","8925","ENSG00000103657","CLASH","23622248"
"mirtarbase","hsa-miR-324-3p","COX7A2L","9167","ENSG00000115944","CLASH","23622248"
