miRNA baseMean log2FoldChange lfcSE stat pvalue padj comparison
hsa-miR-4687-3p 28.0332243405375 1.61790434419785 0.341596374763131 4.73630419912897 2.17650819504628e-06 0.00158993923648131 2_0
hsa-miR-4748-3p:Novel 16.8123262811189 1.24545977387481 0.257573249634236 4.83536149675252 1.32903885998198e-06 0.00158993923648131 2_0
hsa-miR-2110 190.522598441031 1.28709628784011 0.298935511029576 4.30559849984756 1.66534867534059e-05 0.0043766010988009 2_0
hsa-miR-4452 37.1818811944665 1.43506683219539 0.33461728603552 4.28868110550347 1.79737211449729e-05 0.0043766010988009 2_0
hsa-miR-5187-5p 25.9263131522696 -1.11847516967389 0.265014179160769 -4.22043519790455 2.43831142484277e-05 0.00508910427385041 2_0
hsa-miR-7158-3p 69.6746832384145 2.60894885271715 0.623760096928182 4.18261582548384 2.88174119731952e-05 0.00526277986160477 2_0
hsa-miR-2114-5p 39.0350304243121 1.07262760490408 0.27112556300315 3.9562024068222 7.61506470349111e-05 0.00589219662399192 2_0
hsa-miR-429 17.6607436975476 1.94904858602094 0.482438576579678 4.03999323569648 5.34527430637348e-05 0.00589219662399192 2_0
hsa-miR-6788-3p 66.2845866551988 1.09018452927821 0.274541902093184 3.9709221833401 7.15949633314251e-05 0.00589219662399192 2_0
hsa-miR-765-5p:Novel 18.6408444443594 0.766196488739814 0.192177580380968 3.98691921930189 6.69368032139579e-05 0.00589219662399192 2_0
hsa-miR-182-5p 57.6766687525076 -1.06150217067179 0.27690090749479 -3.83350917942284 0.000126328084568608 0.0077637579277361 2_0
hsa-miR-4466-3p:Novel 64.8753898541858 -0.890484576225571 0.232431580618065 -3.83116861253388 0.000127536064521332 0.0077637579277361 2_0
hsa-miR-1255b-5p 22.5444819882014 1.02154469299099 0.268456629674715 3.80525038338139 0.000141660815031969 0.00796024810621948 2_0
hsa-miR-5193 28.983915771733 -0.760886861020131 0.206830439368424 -3.67879536176381 0.00023433819697085 0.0114122701924804 2_0
hsa-miR-5092-5p:Novel 18.0607920558678 1.57823347925319 0.435535373217927 3.62366314265707 0.00029045985008648 0.0132613075305108 2_0
hsa-miR-10392-5p 124.870056604282 0.663143444069266 0.185123679182463 3.58216435086974 0.000340759292510231 0.015086343222953 2_0
hsa-miR-1306-3p 55.7593266744338 0.893390874022288 0.254922369142569 3.50456053357423 0.000457361577833456 0.0171334683388379 2_0
hsa-miR-124-5p 30.8201425014403 -0.718468925022964 0.214465167011908 -3.35004949770268 0.000807971208052761 0.026232131888113 2_0
hsa-miR-599 15.4188069543426 0.637283920896747 0.189987457799916 3.35434732522131 0.000795524397903333 0.026232131888113 2_0
hsa-miR-664a-5p 17.0319977812755 -0.90049819154243 0.276391915872553 -3.2580482272776 0.00112181339647716 0.0349370728600216 2_0
hsa-miR-6131-5p:Novel 46.5654741212537 -0.822617642310745 0.253829889502067 -3.2408225994364 0.00119185329891499 0.036277034785725 2_0
hsa-miR-4505 88.8496596353654 0.698030452813956 0.21820716718495 3.19893458046827 0.00137936465290303 0.0396981132324965 2_0
hsa-miR-8075 38.3433163834293 -0.991082331596862 0.310234760225824 -3.19462052181206 0.00140014810015012 0.0396981132324965 2_0
hsa-miR-944-5p:Novel 135.172211882789 0.687866160904972 0.215869615592388 3.18648902494838 0.00144010951493656 0.0396981132324965 2_0
hsa-let-7b-5p 152.757680824003 -0.986061246629974 0.314121257075324 -3.13911021435116 0.00169461697633544 0.0434357088144926 2_0
hsa-miR-1293 22.562056692939 0.622295128880977 0.197867354805572 3.14501161392921 0.00166080236670823 0.0434357088144926 2_0
hsa-miR-4725-5p 26.8011165409258 0.779131116810488 0.24959596528357 3.12156935680152 0.00179889868938753 0.045313637675779 2_0
hsa-miR-486-3p 55.6596323811589 -1.23717923689058 0.399497781535625 -3.09683631317049 0.00195597847039325 0.0484353312753311 2_0
