ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Average_modAct	Average_inactive	Average_modInact	Median_modAct	Median_inactive	Median_modInact
hsa-let-7a-2-3p	0.495740013583872	-0.424979968748635	0.741912973833175	-0.572816467345124	0.566768968043564	NA	inactive_vs_modAct	NA	0.341260779559371	0.426900119482668	0.640055181104726	0	0	0
hsa-let-7a-3p	729.287654254226	-0.171638544568664	0.416939144161103	-0.411663301400992	NA	NA	inactive_vs_modAct	NA	59.2110842486036	23.853428678523	2189.50915189207	14.6231107961072	12.6311748769707	28.9300081291261
hsa-let-7a-5p	17.9674373755126	0.218976821899506	0.374356198404651	0.584942423372964	0.558586431863499	0.860566688882823	inactive_vs_modAct	FALSE	10.078421655736	17.8521244637794	25.5299216680967	6.5968915797187	5.13873380683451	9.2577218088521
hsa-let-7b-3p	0.611041895686337	-0.786458455918144	0.983129083897823	-0.799954419820501	0.423737206034218	NA	inactive_vs_modAct	NA	0.387666261748156	0.180087888316117	1.14691819342594	0	0	0
hsa-let-7b-5p	443.587425115276	0.0187234905815648	0.454335262276032	0.0412107360713494	NA	NA	inactive_vs_modAct	NA	43.800069854557	19.6902715913689	1312.663100836	9.38928430531664	11.1017011834235	21.1733875033387
hsa-let-7c-3p	5.43143779716859	-0.312412806664828	0.529844191478177	-0.589631464663693	0.555437752183268	0.856492582284116	inactive_vs_modAct	FALSE	5.9300499961662	3.23520097528151	6.09252925807645	0.302684741349187	0.26280865108556	0.358519155077063
hsa-let-7c-5p	32.9736786185067	-0.210656556798613	0.4430871859523	-0.475429133311228	0.634481133365314	0.900026510212496	inactive_vs_modAct	FALSE	5.87530237837959	4.65437402590794	90.325783134332	2.37930004617628	2.35089076831038	5.010628316232
hsa-let-7d-3p	5.55116701070545	-0.434323116214344	0.482570750120426	-0.900019564190242	0.368109839300282	0.771440064459541	inactive_vs_modAct	FALSE	2.88425839867358	2.27647330151512	11.0123833438674	1.54010737271271	0.642144706682473	2.01089039930732
hsa-let-7d-5p	85.6272259126247	-0.231001982800264	0.442457385859026	-0.522088657988556	NA	NA	inactive_vs_modAct	NA	8.38540723503048	4.34140617748619	252.411762681254	2.64441441598806	2.8426836228425	5.64617758636306
hsa-let-7e-3p	0.0934976607638798	-0.587748613180387	1.97507807469198	-0.297582470643368	0.766021855167256	NA	inactive_vs_modAct	NA	0.12644802358162	0.097578519697024	0.0436745181656089	0	0	0
hsa-let-7e-5p	8.35235711255472	-0.566387521560781	0.439806833903999	-1.28780973349862	0.197812203208261	0.646438907557147	inactive_vs_modAct	FALSE	3.65249478582079	3.37155335720873	17.8914174451721	2.01223119478448	1.57928483777268	3.23407242459063
hsa-let-7f-1-3p	0.149332938051286	-0.765430638601395	2.15998320057978	-0.354368792496136	0.723062519054356	NA	inactive_vs_modAct	NA	0.226196680310022	0.0735328294380587	0.118979490237949	0	0	0
hsa-let-7f-2-3p	0.580384312200835	-0.549741254422691	0.618481519683646	-0.888856395747901	0.374080262342474	NA	inactive_vs_modAct	NA	0.52729896609001	0.358182967052535	0.714351522909368	0	0	0
hsa-let-7f-5p	2.23171841617483	-0.677371374205234	0.477369769916354	-1.41896579317104	0.155908989026403	0.607240173320809	inactive_vs_modAct	FALSE	1.9275683245913	1.93208627181087	2.50732018928869	0.436080377331303	0.601505463760014	1.23055012551199
hsa-let-7g-3p	2.91444153775426	-0.00291716286811404	0.480496165153896	-0.00607114703439872	0.995155955272541	0.99991965212162	inactive_vs_modAct	FALSE	2.35625216129226	2.24134764139636	3.69271224920812	0.421242003124752	0.672803817577735	0
hsa-let-7g-5p	499.71024080883	-0.596822329758629	0.495032913087537	-1.20562151319642	NA	NA	inactive_vs_modAct	NA	48.7915162236137	13.7174213107136	1488.32022461577	8.3783475745791	5.44363700056328	9.19891648011034
hsa-let-7i-3p	0.311433093009404	-0.696983612615286	0.944088441668395	-0.738260931765647	0.460355902413428	NA	inactive_vs_modAct	NA	0.229458647145439	0.139062733326921	0.513763187329587	0	0	0
hsa-let-7i-5p	554.072422674257	0.0656190434055966	0.476188073114017	0.137800686557483	NA	NA	inactive_vs_modAct	NA	32.4209213792362	18.2489779863421	1675.0201977679	7.00380014290842	6.00732776383548	12.2216823565825
hsa-miR-1-2-5p:Novel	9.99972304752344	-0.306952314157417	0.410521654170845	-0.747712845446331	0.45463338138011	0.811646098046699	inactive_vs_modAct	FALSE	9.93447766989704	5.42784300441774	11.8201788924269	3.13063383970037	3.29279963041391	4.7384281331519
hsa-miR-1-3p	1.90874118979687	-0.250374881133506	0.417830030966825	-0.599226629436278	0.549021767246605	0.853875337364491	inactive_vs_modAct	FALSE	1.7058573276314	1.26503463261444	2.42128839342543	1.16592138857929	0.720232969764131	1.08642875079812
hsa-miR-1-5p	12.1869542046203	0.0900118806448171	0.355756067052526	0.253015728981306	0.800256058604332	0.956644126394967	inactive_vs_modAct	FALSE	11.9396573042559	9.46722781900626	11.7035148864186	6.30339730685341	5.18221749762559	6.4452978413023
hsa-miR-100-3p	0.265852770238565	0.0754935712319798	0.978452203710799	0.0771561154910469	0.938499352293714	NA	inactive_vs_modAct	NA	0.178317771847617	0.29947177766034	0.293208001303707	0	0	0
hsa-miR-100-5p	10.471908459096	-0.878190352763139	0.745690148965585	-1.17768801690804	0.238921005882188	0.676430954404024	inactive_vs_modAct	FALSE	4.21902285786589	4.74797499784679	21.3884241338066	0	0.563088123872328	0.758944958502633
hsa-miR-101-2-5p	1.37435025241634	-0.694069968002427	0.502176940752999	-1.38212233911356	0.166934140382386	NA	inactive_vs_modAct	NA	1.29501736762323	1.07321711722355	1.43159439296684	0.480045274478177	0.637832554302553	0.536687650259586
hsa-miR-101-3p	3.35107268830347	-0.446619494140287	0.336639785644269	-1.32669848659016	0.184608441805847	0.622846355161109	inactive_vs_modAct	FALSE	3.22826536332649	2.97075706931705	3.19234621461154	2.04496690477683	1.99651292580086	2.53641647306644
hsa-miR-101-5p	20.0634738138812	0.162665731787034	0.523957016827672	0.310456252255009	0.756214022639879	0.94156966021848	inactive_vs_modAct	FALSE	2.55534855896637	2.21791713792673	56.5174993408747	0.950866619377239	1.22814701327002	1.53967355657175
hsa-miR-10226	2.88101187253248	0.304681760498384	0.402315367705412	0.757320711451126	0.448857745458226	0.8103715382543	inactive_vs_modAct	FALSE	2.05218340777301	2.95691189029306	3.15045828489281	1.48906319043937	1.45535258291127	1.73234468431675
hsa-miR-10226-3p:Novel	12.5217120218229	-0.410943382263009	0.399935094990413	-1.0275251844874	0.304173232856058	0.724650330520273	inactive_vs_modAct	FALSE	9.16561782005981	9.74782363649966	17.0911054994827	5.09807114170568	5.10391266850342	6.95110829000946
hsa-miR-10392-3p	1.2795586096095	-0.515345971346221	0.531775138665207	-0.969105048121986	0.332492779262428	NA	inactive_vs_modAct	NA	1.12940189601299	0.946282228549057	1.46238120006767	0.398027792860646	0.452191603395095	0.52189344265295
hsa-miR-10392-5p	137.669687528339	-0.42158815460126	0.271618523302469	-1.55213329884644	0.120630331876526	0.558536687593806	inactive_vs_modAct	FALSE	125.154137287059	87.9060403414903	178.285136716551	73.1118662563395	62.2669387410545	82.7347193818283
hsa-miR-10393-3p	0.271031210522347	-0.261717456366	1.46109774463722	-0.179123852135562	0.857840453592129	NA	inactive_vs_modAct	NA	0.122217811704156	0.33224803443868	0.362996132037684	0	0	0
hsa-miR-10393-5p	0.0689433260173122	-0.550573053807427	3.32841273605987	-0.165416099945342	0.868616482311578	NA	inactive_vs_modAct	NA	0.058325807394192	0.0572318891046412	0.0707240519821363	0	0	0
hsa-miR-10394-3p	2.65981106012651	-0.578346197553465	0.543398138055716	-1.06431391101706	0.287186518216437	0.712340131386873	inactive_vs_modAct	FALSE	2.41882024270444	1.88889789042157	3.34063872005904	0.823782556785649	0.375310202508231	0.999177705702813
hsa-miR-10394-5p	0.583454972729452	-0.909885880192439	0.779715177917716	-1.1669464773308	0.243231984826678	NA	inactive_vs_modAct	NA	0.538038320655258	0.325558328502411	0.710837779411138	0	0	0
hsa-miR-10395-3p	1.29841552898517	0.0795422985010455	0.648525497471514	0.122650996469941	0.902383469923869	NA	inactive_vs_modAct	NA	0.66951891559958	0.887250548131519	2.36605372309188	0	0	0
hsa-miR-10395-5p	3.20471362810831	-0.468821743401677	0.366695847927075	-1.27850300474335	0.201072125986056	0.647399377519661	inactive_vs_modAct	FALSE	2.99115497822889	3.21909996095542	2.9297719905882	1.72103971373271	1.09687537013036	1.8084176724132
hsa-miR-10396a-3p	1.23487456274688	-0.539172236720188	0.501034052238487	-1.07611894702827	0.281874062970286	NA	inactive_vs_modAct	NA	1.2945037578306	0.915820059678797	1.23754811708474	0.382844380983168	0.306004219505041	0.582497649573223
hsa-miR-10396a-5p	4.92465827301661	-0.135671287844726	0.386988713535207	-0.350582027587694	0.725901941692792	0.924301564673232	inactive_vs_modAct	FALSE	5.48531009448905	5.28078740537788	3.52176556059227	2.20904209494998	1.99651292580086	2.39738291995962
hsa-miR-10396b-3p	1.46061354561612	-1.38526804109742	0.435237229952487	-3.18278847893744	0.00145864130300802	NA	inactive_vs_modAct	NA	2.14986631233811	0.778181319117725	1.22244496224617	1.03281469207503	0.440991163917912	0.642292033353664
hsa-miR-10396b-5p	3.75916974262184	-0.146899745114953	0.446520058090473	-0.328988009504354	0.742164751072112	0.932636922987562	inactive_vs_modAct	FALSE	4.36635668649131	4.26744357753697	2.31689342698848	1.4253940806497	1.33094087347174	1.17774534505332
hsa-miR-10397-3p	24.3818123420201	-0.683412587772451	0.305843779210875	-2.2345152467569	0.0254491904797717	0.349037881024526	inactive_vs_modAct	FALSE	17.6562890851986	15.3416806650671	39.2553414220749	14.7426090717855	11.0639845845527	12.7444139203423
hsa-miR-10397-5p	3.38124960815637	-0.166055668082501	0.485130015989791	-0.342291061384243	0.732131861745548	0.928035222386859	inactive_vs_modAct	FALSE	3.43407583120342	3.31665221857423	2.67908750067627	0.534342147524487	0.882828702315359	1.55271315043234
hsa-miR-10398-3p	1.71622969496969	-0.143903446861558	0.408875536785488	-0.351949270413446	0.724876307673252	NA	inactive_vs_modAct	NA	1.49709430570208	0.980165682589399	2.38946415230682	0.728901657737977	0.672803817577735	1.4428879636945
hsa-miR-10398-5p	0.757877285540921	-1.20541445815736	0.625795076406	-1.92621275494875	0.0540778138328101	NA	inactive_vs_modAct	NA	0.955981508855406	0.408744644256602	0.715109261202196	0	0	0
hsa-miR-10399-3p	0.45901300584002	-0.919921973467762	0.807733431320573	-1.13889302806716	0.254747773901411	NA	inactive_vs_modAct	NA	0.428218096445188	0.162712151512554	0.694823951847304	0	0	0
hsa-miR-10399-5p	0.603395348510048	-0.659362466445062	0.716109959046915	-0.920755895257511	0.357177886432271	NA	inactive_vs_modAct	NA	0.598742649006697	0.358445877616659	0.699267013264094	0	0	0
hsa-miR-103a-1-5p	0.631722438249635	-0.139966546441267	0.907206727888125	-0.154282967860141	0.877386626199752	NA	inactive_vs_modAct	NA	0.444187379095468	0.493426077950029	0.835349414315936	0	0	0
hsa-miR-103a-2-5p	0.313196356491416	-0.21003331915899	0.983912087630886	-0.213467566665147	0.83096228414246	NA	inactive_vs_modAct	NA	0.100933697889775	0.242822937194244	0.514979557416243	0	0	0
hsa-miR-103a-3p	1.66980165175691	0.0629352872330567	0.448184772011972	0.140422636294692	0.888326073869076	NA	inactive_vs_modAct	NA	1.34338981146782	1.45583982589172	1.9822642674092	0.772824022462076	1.28597839956185	1.18833632540368
hsa-miR-103b-3p:Novel	23.31903248363	-0.336821192504031	0.542399692136972	-0.620983376994569	NA	NA	inactive_vs_modAct	NA	2.00611476635042	1.27437400102219	68.4239406032425	0.58690318798836	0.789244643556287	1.26514253548658
hsa-miR-103b-5p	0.351732947647058	-0.99650426267449	1.03805167107087	-0.959975587387164	0.337067501669394	NA	inactive_vs_modAct	NA	0.219098130202263	0.310915917667092	0.437963665381401	0	0	0
hsa-miR-10400-3p	6.08130383106446	-0.311413073815824	0.471216520269162	-0.66087045003843	0.508695398016482	0.826186231416769	inactive_vs_modAct	FALSE	2.67597242798686	1.9403809541662	10.2380243249528	1.54779368672315	0.858660369844715	2.00574200278003
hsa-miR-10400-5p	99.8229194001367	0.466776291990831	0.356918926648818	1.30779361120881	0.190943321754222	0.634114010075363	inactive_vs_modAct	FALSE	48.0049296859195	70.2297819323066	171.753908618491	31.308344583704	34.574598601514	46.8598537268835
hsa-miR-10401-3p	1.15018534443392	-0.744738478066947	0.545585302946291	-1.36502664944452	0.172244674222089	NA	inactive_vs_modAct	NA	0.962651632487183	0.829283386125828	1.54915437717924	0	0.26280865108556	0.451162648609895
hsa-miR-10401-5p	78.680579378757	0.117906643300075	0.323647513239145	0.364305729155884	0.715629722157384	0.92235832179423	inactive_vs_modAct	FALSE	73.863736154978	83.52115995932	71.2124520664809	38.7586772362435	51.3163290689093	33.5463497426322
hsa-miR-105-3p	8.4806083914506	-0.027461085281316	0.431314129185326	-0.0636684110793796	0.949234258002191	0.994645156147358	inactive_vs_modAct	FALSE	5.91959434078097	7.17982884930275	9.80875285919882	3.21458197028555	2.66227773046239	3.60852483814109
hsa-miR-105-5p	4.26039033144474	0.075399812598644	0.454635895600791	0.165846589167811	0.868277680924339	0.973407614773186	inactive_vs_modAct	FALSE	4.56022927883497	2.62461307265471	4.64969506363404	1.75463683236052	1.17290670735747	2.11809085373851
hsa-miR-10522-3p:Novel	7.86693632158535	-0.159446032985755	0.372552466773223	-0.427982760030446	0.668663672022392	0.903725632721282	inactive_vs_modAct	FALSE	6.79164295976984	6.33625536874609	9.41554869455451	2.89308482868512	3.41067948430883	4.83102948890902
hsa-miR-10522-5p	0.927708402795826	-0.646341945641845	0.635026200041016	-1.01781933658816	0.308763820905315	NA	inactive_vs_modAct	NA	0.407148054544642	0.441222004564091	1.87194516570277	0	0	0
hsa-miR-10523-3p:Novel	16.1846006036364	-0.633113714596608	0.324134616305967	-1.95324313648432	0.0507907918998197	0.407326153936743	inactive_vs_modAct	FALSE	16.4742432285137	8.84688679500477	18.0479342719062	12.4116212400655	7.21098548684934	9.93862151381098
hsa-miR-10523-5p	2.27694312295022	-1.33335548466323	0.603430558747727	-2.20962539157826	0.0271311715850413	0.353516275794036	inactive_vs_modAct	FALSE	2.96174719640171	1.23741095670623	1.96043428199508	0.792396110934769	0	0.319059206545117
hsa-miR-10524-3p:Novel	4.38096374249422	0.139697810668313	0.609662434987402	0.229139606856702	0.818760410451675	0.959617351029955	inactive_vs_modAct	FALSE	1.74398510130816	6.47607263956104	4.65183247182818	0.540079650222716	0.342728887706106	1.0275477849019
hsa-miR-10524-5p	2.92355430421476	0.162029712646192	0.822638944481927	0.196963338209369	0.843856227616324	0.963922099692211	inactive_vs_modAct	FALSE	1.08298128111513	5.85237073030435	2.28760211998029	0	0	0
hsa-miR-10525-3p	0.675597104992343	0.263159734025978	0.552288196305663	0.476489875732076	0.633725418437776	NA	inactive_vs_modAct	NA	0.783965985707418	0.78801647541824	0.476061353721441	0	0.137942038942478	0
hsa-miR-10525-5p:Novel	0.541645888378029	0.0253764335173566	0.596607816191619	0.0425345307732377	0.966072585072457	NA	inactive_vs_modAct	NA	0.414304673322416	0.735921866489583	0.447334106299728	0	0.262169749259989	0
hsa-miR-10526-3p	4.49470967823426	0.0972856566279194	0.367331567364494	0.264844258624212	0.791129440435235	0.951878718350014	inactive_vs_modAct	FALSE	3.05721597548387	3.91023036621513	5.92143278648716	1.80931738388487	1.79142234409004	2.52227246105303
hsa-miR-10526-5p:Novel	4.16312809199427	0.226328074851004	0.375493481690272	0.60274834554303	0.546676114456879	0.853875337364491	inactive_vs_modAct	FALSE	2.64899911785305	3.82088868618793	5.52254353637278	1.60104634379418	1.88955452391658	2.49703137053051
hsa-miR-10527-3p:Novel	10.3737624279765	-0.283572425039763	0.402511820347344	-0.704507074587416	0.481117045879107	0.823559178534236	inactive_vs_modAct	FALSE	10.2151170244622	6.97656670470982	11.6702840786874	4.19908659773238	3.34848729365852	5.65635815915878
hsa-miR-10527-5p	9.57731140161095	-0.321927476616541	0.44041340992561	-0.730966563145563	0.464799576700496	0.817506753628153	inactive_vs_modAct	FALSE	9.43720781907755	6.21788363124138	10.990584857778	3.48250993789356	2.41252711450786	4.97242177259044
hsa-miR-106a-3p	0.415251424130889	-0.260592754596797	1.23354451685319	-0.211255249434838	0.83268810061432	NA	inactive_vs_modAct	NA	0.192757546920031	0.227270268136678	0.737818759789457	0	0	0
hsa-miR-106a-5p	1.68430232975964	0.458258726107612	0.707501257301129	0.647714362877191	0.517169712811647	NA	inactive_vs_modAct	NA	0.738954361369067	0.765401269356174	3.43567747978359	0	0	0.433662118413125
hsa-miR-106b-3p	8.84522000087878	-0.550008118240187	0.650546421294648	-0.845455605067536	0.397856509718857	0.782034991541428	inactive_vs_modAct	FALSE	1.02639212903097	0.47285578516781	25.3090319649214	0	0	0.511105232299136
hsa-miR-106b-5p	31.0448843249224	-1.14041919566004	0.47787801162241	-2.38642324594155	0.0170131583199297	0.321405089847042	inactive_vs_modAct	FALSE	33.2243612777009	10.7570697828264	40.9309203172209	6.35010432047348	2.30655992405749	4.00449420269301
hsa-miR-107	17.9166430468491	0.235592661149003	0.410297351853347	0.574199809198892	0.565832598429452	0.864301392575778	inactive_vs_modAct	FALSE	5.44257473864834	7.18165821263315	41.0953171591824	2.7865067681496	3.55151849703379	3.2680599763505
hsa-miR-107-5p:Novel	2.4464150534031	-1.26039259685483	0.621254223907906	-2.02878716691297	0.0424799729614512	0.391546176119802	inactive_vs_modAct	FALSE	0.589072286098846	0.499891204578858	6.09885145456102	0	0	0.408861315012495
hsa-miR-10a-3p	2.35539163582556	-1.00165599243555	0.52792934057566	-1.8973296527587	0.0577844437307595	0.42521109399946	inactive_vs_modAct	FALSE	1.60951297791183	0.940442919789135	4.1596078098797	0.65794503525396	0	0.748140619253485
hsa-miR-10a-5p	77.025896944387	0.168719088309106	0.474580821430557	0.355511813141808	0.722206196589204	0.923114596715177	inactive_vs_modAct	FALSE	19.6588782422493	9.97993948338802	206.590090129356	4.88137773561231	3.99435239555404	8.61030108435054
hsa-miR-10b-3p	2.63022081184403	-0.0504089607727246	0.448349626349369	-0.112432257796607	0.910480679448206	0.983397815702402	inactive_vs_modAct	FALSE	1.8440451294708	2.08696689213248	3.46277272703647	0.797393962118532	0.861230439723585	1.44007536794683
hsa-miR-10b-5p	46.2740069790557	0.00945213946001731	0.461117869897852	0.0204983152401167	0.98364585603869	0.999201670795079	inactive_vs_modAct	FALSE	15.8555338919486	9.4740222940672	116.580925274982	4.00993352067045	4.67511796470843	4.87840271960529
hsa-miR-11181-3p	1.60862033265988	-0.352690880581044	0.490535301964549	-0.718991842520914	0.472145945893108	NA	inactive_vs_modAct	NA	1.41272130176956	1.04543927181515	2.04295709108931	0.846307999145985	0.553108009897715	0.597620989974617
hsa-miR-11181-5p	0.191230018317383	-0.286513303669865	2.49289855000793	-0.114931794424187	0.908499183765994	NA	inactive_vs_modAct	NA	0.204226145290445	0.260484890021485	0.100448552010614	0	0	0
hsa-miR-11399	4.16769384575985	-0.342023820439346	0.429270482004859	-0.796755972695731	0.425592769493556	0.79925664761336	inactive_vs_modAct	FALSE	4.73456302289293	3.43296252872655	3.65081319972857	1.60629222841436	1.49346857163907	2.49093932488569
hsa-miR-11399-3p:Novel	215.676558781494	0.351911775087763	0.341184111236918	1.03144244851248	0.302333383532806	0.724348316093091	inactive_vs_modAct	FALSE	206.562457795404	215.560855301659	192.553535907802	99.2897802276313	172.749867174495	109.971050703148
hsa-miR-11400	3.05365577377137	1.22286236536093	0.495738131532858	2.46675066446826	0.0136345260675217	0.315608290903883	inactive_vs_modAct	FALSE	1.08964389290318	5.64834983143542	2.59086019182381	0.141901947950851	1.18273615333406	1.36675875671053
hsa-miR-11400-3p:Novel	5.91656976992368	-0.858411251811831	0.371995135972533	-2.30758730102109	0.0210221014917459	0.323425861647327	inactive_vs_modAct	FALSE	5.14313872532359	2.74905675654022	7.82684312695415	2.99341888900096	1.78871009737456	4.11096650904009
hsa-miR-11401	1.91530344583763	-0.0184554773410036	0.511203616612156	-0.0361020085564174	0.971201020777075	0.997119459554402	inactive_vs_modAct	FALSE	1.25620684127291	1.46685025842051	2.75406367258397	0.669028865138043	0.85458657655392	0.652860081118606
hsa-miR-11401-3p:Novel	5.37986590385177	0.141784445584897	0.327729907836214	0.432625897712559	0.665286571965226	0.903108405295734	inactive_vs_modAct	FALSE	4.18399249088359	4.90461027976053	6.18503472294744	1.84775145654442	3.04299819883621	2.63361247547072
hsa-miR-1178-3p	0.238513120997147	-0.590521676903763	0.905760648199223	-0.651962169120287	0.514425577559982	NA	inactive_vs_modAct	NA	0.191471668537705	0.264138243673382	0.225893560313159	0	0	0
hsa-miR-1178-5p	1.19225868567188	-1.14868107899533	0.616827829134751	-1.86223938794498	0.0625693547823255	NA	inactive_vs_modAct	NA	1.187896549265	0.967489705472194	1.09926210647569	0.141901947950851	0	0
hsa-miR-1179	1.27091787125517	-0.446292106009887	0.536141061540061	-0.83241545560401	0.405174481094709	NA	inactive_vs_modAct	NA	1.13239036157274	1.27179843927088	1.16759317311949	0.38659201246283	0.668121730322184	0
hsa-miR-1179-3p:Novel	6.26278759218493	-0.164476289518796	0.296003264139728	-0.555657012759005	0.578445348591093	0.870450602354431	inactive_vs_modAct	FALSE	5.77123272526848	5.32365999823805	6.49597010907436	4.06020142151556	3.49080471079579	4.37740300959964
