"database","mature_mirna_id","target_symbol","target_entrez","target_ensembl","experiment","pubmed_id"
"mirecords","hsa-miR-200a-3p","ZEB2","9839","ENSG00000169554","","18376396"
"mirecords","hsa-miR-200a-3p","ZEB1","6935","ENSG00000148516","","18376396"
"mirecords","hsa-miR-200a-3p","ZEB1","100996668","ENSG00000148516","","18376396"
"mirecords","hsa-miR-200a-3p","ZEB1","6935","ENSG00000148516","","18376396"
"mirecords","hsa-miR-200a-3p","ZEB1","100996668","ENSG00000148516","","18376396"
"mirecords","hsa-miR-200a-3p","ZEB1","6935","ENSG00000148516","","18376396"
"mirecords","hsa-miR-200a-3p","ZEB1","100996668","ENSG00000148516","","18376396"
"mirecords","hsa-miR-200a-3p","ZEB2","9839","ENSG00000169554","","20037478"
"mirecords","hsa-miR-200a-3p","FOG2","","","","20005803"
"mirecords","hsa-miR-200a-3p","ERBB2IP","55914","ENSG00000112851","","20005803"
"mirecords","hsa-miR-200a-3p","BAP1","8314","ENSG00000163930","","20005803"
"mirecords","hsa-miR-200a-3p","KLHL20","27252","ENSG00000076321","","20005803"
"mirecords","hsa-miR-200a-3p","PTPRD","5789","ENSG00000153707","","20005803"
"mirecords","hsa-miR-200a-3p","ELMO2","63916","ENSG00000062598","","20005803"
"mirecords","hsa-miR-200a-3p","WDR37","22884","ENSG00000047056","","20005803"
"mirecords","hsa-miR-200a-3p","CTNNBIP1","56998","ENSG00000178585","Western blot","19703993"
"mirtarbase","hsa-miR-200a-3p","A1BG","1","ENSG00000121410","HITS-CLIP","23706177"
"mirtarbase","hsa-miR-200a-3p","AREG","374","ENSG00000109321","ELISA//Immunohistochemistry//Immunoprecipitaion//Luciferase reporter assay//Microarray//qRT-PCR//Western blot","24762440"
"mirtarbase","hsa-miR-200a-3p","ATRX","546","ENSG00000085224","Western blot//qRT-PCR","23708087"
"mirtarbase","hsa-miR-200a-3p","SEPTIN7","989","ENSG00000122545","Reporter assay","20005803"
"mirtarbase","hsa-miR-200a-3p","CDK6","1021","ENSG00000105810","Luciferase reporter assay//qRT-PCR//Western blot","24009066"
"mirtarbase","hsa-miR-200a-3p","CHML","1122","ENSG00000203668","PAR-CLIP","22100165"
"mirtarbase","hsa-miR-200a-3p","COX6B1","1340","ENSG00000126267","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-200a-3p","MAPK14","1432","ENSG00000112062","Luciferase reporter assay//Microarray//Western blot","22101765"
"mirtarbase","hsa-miR-200a-3p","MAPK14","1432","ENSG00000112062","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-200a-3p","CTNNB1","1499","ENSG00000168036","qRT-PCR//Luciferase reporter assay//Western blot","19703993"
"mirtarbase","hsa-miR-200a-3p","CTNNB1","1499","ENSG00000168036","Luciferase reporter assay//qRT-PCR//Western blot//Reporter assay;Western blot;qRT-PCR","19931509"
"mirtarbase","hsa-miR-200a-3p","CTNNB1","1499","ENSG00000168036","Luciferase reporter assay//qRT-PCR//Western blot//Flow","22211245"
"mirtarbase","hsa-miR-200a-3p","CTNNB1","1499","ENSG00000168036","Luciferase reporter assay","26878281"
"mirtarbase","hsa-miR-200a-3p","CTNNB1","1499","ENSG00000168036","Immunocytochemistry//Luciferase reporter assay//qRT-PCR//Western blot","28302418"
"mirtarbase","hsa-miR-200a-3p","CYP1B1","1545","ENSG00000138061","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-200a-3p","DLX5","1749","ENSG00000105880","Luciferase reporter assay","19454767"
"mirtarbase","hsa-miR-200a-3p","DNMT1","1786","ENSG00000130816","ChIP-seq//qRT-PCR//Western blot","25595591"
"mirtarbase","hsa-miR-200a-3p","EGFR","1956","ENSG00000146648","Western blot","28057023"
"mirtarbase","hsa-miR-200a-3p","EPHA2","1969","ENSG00000142627","PAR-CLIP","24398324"
"mirtarbase","hsa-miR-200a-3p","EPHA2","1969","ENSG00000142627","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-200a-3p","EPHA2","1969","ENSG00000142627","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-200a-3p","ELAVL2","1993","ENSG00000107105","PAR-CLIP","22012620"
"mirtarbase","hsa-miR-200a-3p","EPHA7","2045","ENSG00000135333","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-200a-3p","EZH2","2146","ENSG00000106462","ChIP-seq//qRT-PCR//Western blot","25595591"
"mirtarbase","hsa-miR-200a-3p","GATA6","2627","ENSG00000141448","Microarray","17875710"
"mirtarbase","hsa-miR-200a-3p","GATA6","2627","ENSG00000141448","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-200a-3p","GJA1","2697","ENSG00000152661","Luciferase reporter assay//qRT-PCR//Western blot","26283635"
"mirtarbase","hsa-miR-200a-3p","GRB2","2885","ENSG00000177885","Luciferase reporter assay","23874841"
"mirtarbase","hsa-miR-200a-3p","H2AZ1","3015","ENSG00000164032","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-200a-3p","H2AZ1","3015","ENSG00000164032","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-200a-3p","HFE","3077","ENSG00000010704","Western blot//qRT-PCR","23708087"
"mirtarbase","hsa-miR-200a-3p","HGF","3082","ENSG00000019991","qRT-PCR//Western blot","27374174"
"mirtarbase","hsa-miR-200a-3p","MNX1","3110","ENSG00000130675","Luciferase reporter assay//qRT-PCR//Western blot","26801823"
"mirtarbase","hsa-miR-200a-3p","HMGB1","3146","ENSG00000189403","ELISA//Luciferase reporter assay//qRT-PCR//Western blot","28403886"
"mirtarbase","hsa-miR-200a-3p","FOXA2","3170","ENSG00000125798","Luciferase reporter assay//qRT-PCR//Western blot","28367241"
"mirtarbase","hsa-miR-200a-3p","HNRNPAB","3182","ENSG00000197451","PAR-CLIP","20371350"
"mirtarbase","hsa-miR-200a-3p","HNRNPF","3185","ENSG00000169813","PAR-CLIP","24398324"
"mirtarbase","hsa-miR-200a-3p","HNRNPF","3185","ENSG00000169813","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-200a-3p","HNRNPF","3185","ENSG00000169813","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-200a-3p","HNRNPF","3185","ENSG00000169813","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-200a-3p","HOXB5","3215","ENSG00000120075","Reporter assay","20005803"
"mirtarbase","hsa-miR-200a-3p","HSPA4","3308","ENSG00000170606","HITS-CLIP","19536157"
"mirtarbase","hsa-miR-200a-3p","IPO5","3843","ENSG00000065150","PAR-CLIP","23446348"
"mirtarbase","hsa-miR-200a-3p","LHX1","3975","ENSG00000274577","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-200a-3p","LHX1","3975","ENSG00000273706","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-200a-3p","LPP","4026","ENSG00000145012","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-200a-3p","SMAD2","4087","ENSG00000175387","Luciferase reporter assay","22020340"
"mirtarbase","hsa-miR-200a-3p","SMAD3","4088","ENSG00000166949","Luciferase reporter assay","22020340"
"mirtarbase","hsa-miR-200a-3p","MCL1","4170","ENSG00000143384","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-200a-3p","MDM4","4194","ENSG00000198625","PAR-CLIP","27292025"
"mirtarbase","hsa-miR-200a-3p","MYB","4602","ENSG00000118513","Flow//Luciferase reporter assay//qRT-PCR//Western blot","22101269"
"mirtarbase","hsa-miR-200a-3p","MYH10","4628","ENSG00000133026","Luciferase reporter assay//Western blot","24858044"
"mirtarbase","hsa-miR-200a-3p","PCDH8","5100","ENSG00000136099","Microarray//Northern blot","16331254"
