"database","mature_mirna_id","target_symbol","target_entrez","target_ensembl","experiment","pubmed_id"
"mirtarbase","hsa-miR-378a-3p","ACACA","31","ENSG00000275176","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-378a-3p","ACACA","31","ENSG00000278540","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-378a-3p","ACTB","60","ENSG00000075624","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","AKT1","207","ENSG00000142208","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-378a-3p","ALDOB","229","ENSG00000136872","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","BYSL","705","ENSG00000112578","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","MYRF","745","ENSG00000124920","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-378a-3p","RUNX1","861","ENSG00000159216","Luciferase reporter assay//qRT-PCR//Western blot//Microarray","26749280"
"mirtarbase","hsa-miR-378a-3p","CCND2","894","ENSG00000118971","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","CDK6","1021","ENSG00000105810","Luciferase reporter assay//qRT-PCR//Western blot","23333942"
"mirtarbase","hsa-miR-378a-3p","CPT2","1376","ENSG00000157184","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","CSTF3","1479","ENSG00000176102","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","CYP19A1","1588","ENSG00000137869","Luciferase reporter assay","21846797"
"mirtarbase","hsa-miR-378a-3p","DHX15","1665","ENSG00000109606","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","CYB5R3","1727","ENSG00000100243","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","DVL1","1855","ENSG00000107404","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","E2F5","1875","ENSG00000133740","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","ECH1","1891","ENSG00000104823","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","ECH1","1891","ENSG00000282853","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","EEF1B2","1933","ENSG00000114942","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","EEF1B2","1933","ENSG00000283391","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","ENO1","2023","ENSG00000074800","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","ACSL4","2182","ENSG00000068366","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","BPTF","2186","ENSG00000171634","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","FOXC1","2296","ENSG00000054598","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","FLNA","2316","ENSG00000196924","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","GLI3","2737","ENSG00000106571","Luciferase reporter assay","27001906"
"mirtarbase","hsa-miR-378a-3p","GRB2","2885","ENSG00000177885","Luciferase reporter assay","23447532"
"mirtarbase","hsa-miR-378a-3p","GRB2","2885","ENSG00000177885","Luciferase reporter assay","23625957"
"mirtarbase","hsa-miR-378a-3p","H2BC5","3017","ENSG00000158373","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","HSPA1B","3304","ENSG00000231555","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","HSPA1B","3304","ENSG00000232804","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","HSPA1B","3304","ENSG00000204388","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","HSPA1B","3304","ENSG00000224501","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","HSPA1B","3304","ENSG00000212866","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","HSP90AA1","3320","ENSG00000080824","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","NDST1","3340","ENSG00000070614","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-378a-3p","ID2","3398","ENSG00000115738","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","IGF1R","3480","ENSG00000140443","Luciferase reporter assay","23625957"
"mirtarbase","hsa-miR-378a-3p","KCNJ6","3763","ENSG00000157542","PAR-CLIP","22291592"
"mirtarbase","hsa-miR-378a-3p","LAMP1","3916","ENSG00000185896","Sequencing","20371350"
"mirtarbase","hsa-miR-378a-3p","LAMP1","3916","ENSG00000185896","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","LDHA","3939","ENSG00000134333","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","LDHA","3939","ENSG00000288299","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","MLF1","4291","ENSG00000178053","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","MYC","4609","ENSG00000136997","Immunoblot//Luciferase reporter assay//qRT-PCR","21242960"
"mirtarbase","hsa-miR-378a-3p","NME4","4833","ENSG00000103202","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","OCRL","4952","ENSG00000122126","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","P4HB","5034","ENSG00000185624","HITS-CLIP","23313552"
"mirtarbase","hsa-miR-378a-3p","PCCB","5096","ENSG00000114054","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","PGR","5241","ENSG00000082175","qRT-PCR//Luciferase reporter assay//Western blot","25150622"
"mirtarbase","hsa-miR-378a-3p","PML","5371","ENSG00000140464","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","MAPK1","5594","ENSG00000100030","Luciferase reporter assay","23625957"
"mirtarbase","hsa-miR-378a-3p","MAPK1","5594","ENSG00000100030","Luciferase reporter assay//qRT-PCR//Western blot","24139413"
"mirtarbase","hsa-miR-378a-3p","PSMA3","5684","ENSG00000100567","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","PTBP1","5725","ENSG00000011304","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","PTMA","5757","ENSG00000187514","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","RAP1B","5908","ENSG00000127314","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-378a-3p","REST","5978","ENSG00000084093","PAR-CLIP","23592263"
"mirtarbase","hsa-miR-378a-3p","REST","5978","ENSG00000084093","PAR-CLIP","24398324"
"mirtarbase","hsa-miR-378a-3p","REST","5978","ENSG00000084093","PAR-CLIP","21572407"
"mirtarbase","hsa-miR-378a-3p","REST","5978","ENSG00000084093","PAR-CLIP","26701625"
"mirtarbase","hsa-miR-378a-3p","RPS7","6201","ENSG00000171863","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","TRA2B","6434","ENSG00000136527","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","SOD1","6647","ENSG00000142168","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","SREBF1","6720","ENSG00000072310","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","STXBP1","6812","ENSG00000136854","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","STXBP3","6814","ENSG00000116266","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","MLX","6945","ENSG00000108788","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","TCP1","6950","ENSG00000120438","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","TGFB2","7042","ENSG00000092969","HITS-CLIP","23824327"
"mirtarbase","hsa-miR-378a-3p","TGFB2","7042","ENSG00000092969","Flow//Luciferase reporter assay//qRT-PCR//Western blot","27855367"
"mirtarbase","hsa-miR-378a-3p","KLF10","7071","ENSG00000155090","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","TRAF1","7185","ENSG00000056558","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","UBA52","7311","ENSG00000221983","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","VEGFA","7422","ENSG00000112715","ELISA//Luciferase reporter assay","18320040"
"mirtarbase","hsa-miR-378a-3p","VEGFA","7422","ENSG00000112715","Luciferase reporter assay//qRT-PCR//Western blot","23333942"
"mirtarbase","hsa-miR-378a-3p","VIM","7431","ENSG00000026025","Luciferase reporter assay//qRT-PCR//Western blot","24555885"
"mirtarbase","hsa-miR-378a-3p","VIM","7431","ENSG00000026025","Flow//qRT-PCR//Western blot","23135265"
"mirtarbase","hsa-miR-378a-3p","EIF4H","7458","ENSG00000106682","CLASH","23622248"
"mirtarbase","hsa-miR-378a-3p","YY1","7528","ENSG00000100811","PAR-CLIP","26701625"
